"","data","ano","mes","tipo","descrição","valor"
"1684",2017-03-25,"2017","Mar","saúde","coop capuava",19.7
"1685",2017-03-25,"2017","Mar","alimentação","carrefour sto 248",106.51
"1686",2017-03-25,"2017","Mar","alimentação","coop capuava",12.87
"1687",2017-03-25,"2017","Mar","alimentação","coop capuava",46.09
"1688",2017-03-25,"2017","Mar","lazer","churrasco anderson ",53.5
"1689",2017-03-25,"2017","Mar","alimentação","coop capuava",40.28
"1690",2017-03-25,"2017","Mar","alimentação","sacolao saude st",102.46
"1691",2017-03-25,"2017","Mar","alimentação","coop capuava",22.9
"1692",2017-03-25,"2017","Mar","fast food","pizzaria brasital",34.5
"1693",2017-03-25,"2017","Mar","alimentação","hitamax",12.1
"1694",2017-03-25,"2017","Mar","fast food","cafe pra ti",20
"1695",2017-03-25,"2017","Mar","fast food","habib s",18.26
"1696",2017-03-25,"2017","Mar","saúde","drogaria nova per",9.29
"1697",2017-03-25,"2017","Mar","alimentação","coop capuava",24.42
"1698",2017-03-25,"2017","Mar","saúde","coop capuava",147.44
"1699",2017-03-25,"2017","Mar","transporte","carrefour pso 409",107.6
"1700",2017-03-25,"2017","Mar","alimentação","coop capuava",19.45
"1701",2017-03-25,"2017","Mar","alimentação","panificadora pao",14.29
"1702",2017-03-25,"2017","Mar","alimentação","hitamax",5.36
"1703",2017-03-25,"2017","Mar","alimentação","carrefour sto 248",87.81
"1704",2017-03-25,"2017","Mar","alimentação","sacolao saude st",62.64
"1705",2017-03-25,"2017","Mar","alimentação","pet shop hato",17
"1706",2017-03-25,"2017","Mar","alimentação","coop capuava",16.08
"1707",2017-03-25,"2017","Mar","presentes","celular ru  (4/10)",10
"1708",2017-03-25,"2017","Mar","presentes","presente jr  (3/3)",30.83
"1709",2017-03-25,"2017","Mar","equipamentos","cafeteira (2/2)",35.49
"1710",2017-03-25,"2017","Mar","equipamentos","allfa tv (2/2)",60
"1711",2017-03-25,"2017","Mar","alimentação","coop capuava",24.87
"1712",2017-03-25,"2017","Mar","fast food","panificadora modelo de",7.8
"1713",2017-03-25,"2017","Mar","saúde","suporte ortopedia",50
"1714",2017-03-25,"2017","Mar","alimentação","sagrado coracao",67.04
"1715",2017-03-25,"2017","Mar","transporte","carrefour pso 409",125.91
"1716",2017-03-25,"2017","Mar","alimentação","sacolao saude st",43.58
"1717",2017-03-25,"2017","Mar","alimentação","coop capuava",29.96
"1718",2017-03-25,"2017","Mar","pagamentos","bco24h",60
"1719",2017-03-25,"2017","Mar","alimentação","hitamax",9.11
"1720",2017-03-25,"2017","Mar","transporte","auto posto miro",50
"1721",2017-03-25,"2017","Mar","alimentação","coop capuava",57.89
"1722",2017-03-25,"2017","Mar","alimentação","boutique do pao",4.9
